ensembl_id,gene_name,baseMean,TP317_vs_CONTR_log2FC,TP317_vs_CONTR_pvalue,TP317_vs_CONTR_padj
ENSMUSG00000037443,Cep85,22095.080566020526,0.09736132324194002,0.46250967856769876,0.775430551360284
ENSMUSG00000070436,Serpinh1,21797.68799903751,0.3729812214785493,0.035618770420076225,0.3077193916262003
ENSMUSG00000023456,Tpi1,21961.71460222294,0.13614190480210125,0.3158539277519371,0.6703980310060064
ENSMUSG00000016559,H3f3b,21935.26710404255,0.15554986683828737,0.14519303344435783,0.5173079102526043
ENSMUSG00000015932,Dstn,21633.075163439415,0.020127579431386357,0.8333948446932086,0.9477188634874283
ENSMUSG00000020592,Sdc1,21617.162894304533,0.09659530856377958,0.21856980523175407,0.5938756314408589
ENSMUSG00000029994,Anxa4,21652.34926081807,-0.11180535269877787,0.27019334714172605,0.6359084848955737
ENSMUSG00000032966,Fkbp1a,21309.67817926303,0.336044773272701,0.00185738603099932,0.10474347468424379
ENSMUSG00000048612,Myof,21385.590759954193,-0.04357104311857944,0.7321598480839842,0.9116744569629296
ENSMUSG00000001175,Calm1,21003.85372817329,0.28431336415216185,0.08007029772077537,0.41420034929886385
ENSMUSG00000023175,Bsg,21600.098675166042,-0.006496879557284589,0.9776540603990272,0.9942529725230622
ENSMUSG00000025393,Atp5b,21039.218721365705,0.03896654004383303,0.6255004473899328,0.8665756078254304
ENSMUSG00000012848,Rps5,21024.657047706918,0.11594760225845817,0.2534087433489137,0.6225882747210315
ENSMUSG00000037805,Rpl10a,20991.77272324597,0.04945227498725745,0.6532368417774367,0.8791206514643158
ENSMUSG00000027828,Ssr3,20576.10874329777,0.27522870225480633,0.16106825616436293,0.5382997234890605
ENSMUSG00000024393,Prrc2a,21090.625789979946,-0.2520668385599473,0.03459236970211599,0.3046020616965343
ENSMUSG00000027907,S100a11,20808.19673545353,0.10393511892888185,0.4157331220716256,0.7472780272706868
ENSMUSG00000018293,Pfn1,20844.646340582578,0.13369361968827154,0.24078378881784157,0.6114527463407831
ENSMUSG00000106106,CT010467.1,20806.329973771,0.3430619370853939,0.20577861957260102,0.5825312171489545
ENSMUSG00000055065,Ddx17,20931.984540051864,-0.16131300842148394,0.07955585180774631,0.41253116011127106
ENSMUSG00000004897,Hdgf,20617.793720164624,0.2026684474042189,0.07584066352957712,0.4053642688522594
ENSMUSG00000026234,Ncl,20501.364163957445,0.0863552038554505,0.4775441679303516,0.7852184717877417
ENSMUSG00000057113,Npm1,20487.525553517768,0.10830155804060206,0.3230287231255691,0.677018914884854
ENSMUSG00000042784,Muc1,21050.17929534464,-0.5470786490632489,0.09968013820787269,0.4492851919950897
ENSMUSG00000028234,Rps20,20506.600766345044,0.16949980787231414,0.16248797022821915,0.5406112569919568
ENSMUSG00000025967,Eef1b2,20386.98895546755,0.21149427969913642,0.06443871165097456,0.3844621689636496
ENSMUSG00000028364,Tnc,20389.45141341903,0.600500974026714,0.09339603013979304,0.4375450284098993
ENSMUSG00000029810,Tmem176b,20436.813068272724,0.054441787914548415,0.6547156488000759,0.8801439865145381
ENSMUSG00000022565,Plec,20535.07436014822,-0.09654030623583096,0.42954010970785783,0.7549931999937249
ENSMUSG00000068220,Lgals1,20142.337092657985,0.43153648053775456,0.0033719369397148067,0.1312636079536513
ENSMUSG00000037820,Tgm2,20811.699961175265,-0.3519288389192206,0.2140645681767216,0.5903233029967254
ENSMUSG00000028495,Rps6,20125.34638171039,0.10977967387823329,0.3076084408182157,0.6634079895023689
ENSMUSG00000061477,Rps7,20079.756484365997,0.12932169980128258,0.2574430240100424,0.6260930669636933
ENSMUSG00000020427,Igfbp3,19700.599030671907,0.3564333746406055,0.06583248333364831,0.3881011869612754
ENSMUSG00000052397,Ezr,20213.704084143155,-0.09613914479299367,0.4975452186717483,0.7970102384829699
ENSMUSG00000007836,Hnrnpa0,20033.018310346986,0.14285720323751017,0.3010129486775758,0.6586246773711494
ENSMUSG00000045991,Onecut2,20286.30568861015,-0.42679545268145336,0.016364435091824,0.23174496090069194
ENSMUSG00000030536,Iqgap1,19977.051584170746,-0.0744975335019195,0.5448621351177736,0.8269863091104803
ENSMUSG00000001119,Col6a1,19139.95657535541,0.9771840153899913,0.0026861429982359478,0.11938960822513248
ENSMUSG00000004044,Cavin1,19803.619298964037,-0.03734125554415295,0.8070427378705284,0.9384058244187397
ENSMUSG00000036098,Myrf,19617.7303561689,-0.2570003567282154,0.053062615630466214,0.3559787992952683
ENSMUSG00000071866,Ppia,19298.940243197576,0.268020394585951,0.0049745180738492165,0.15072876579087277
ENSMUSG00000078812,Eif5a,19146.46670415331,0.26556757544882176,0.03343322521469663,0.30169836599665434
ENSMUSG00000036371,Serbp1,19047.025044717553,0.10406317729348238,0.40306420956675537,0.7376842051633771
ENSMUSG00000021957,Tkt,19219.078658116596,-0.04649748989542087,0.5652513259086331,0.8380675418778807
ENSMUSG00000059070,Rpl18,19011.870411439435,0.11748554337619106,0.39166798271552117,0.7287166366557712
ENSMUSG00000025068,Gsto1,19092.9753467983,-0.15384028694709792,0.26013808740877153,0.6279104603348195
ENSMUSG00000024597,Slc12a2,18501.363761354365,0.3165613888440363,0.3023878722844837,0.6591857436529309
ENSMUSG00000064368,mt-Nd6,18726.36033818276,0.18459635299108149,0.34902154830598964,0.6986869735603126
ENSMUSG00000059796,Eif4a1,18763.80097750043,0.14119380447415522,0.13841870733376166,0.508115181889374
ENSMUSG00000061665,Cd2ap,18840.282630041886,-0.21872271421706524,0.09165050916281768,0.4346711888211138
ENSMUSG00000068823,Csde1,18405.2712149405,0.1673182143334849,0.29630512065510506,0.6557615684912599
ENSMUSG00000016024,Lbp,18581.811048415497,-0.11379532365439947,0.5524384173981037,0.8312470267384998
ENSMUSG00000020911,Krt19,18718.17761254942,-0.4476709644300518,0.12403854839518993,0.4881136167808902
ENSMUSG00000020048,Hsp90b1,18137.64613487681,0.16306545589424917,0.2751674110882757,0.6404601251497933
ENSMUSG00000047230,Cldn2,18175.793192993355,0.15795445903260272,0.21632269002979865,0.5919806778957958
ENSMUSG00000020458,Rtn4,18086.388849749932,0.13457591057945045,0.23061504672298294,0.6042907178117879
ENSMUSG00000024811,Tnks2,18107.690771711434,-0.026652697812694123,0.8510450773143636,0.9556026216426431
ENSMUSG00000023004,Tuba1b,17609.60342259971,0.42361963930390667,0.031082310274088944,0.2935159987666703
ENSMUSG00000027801,Tm4sf4,17840.376629836126,0.09466949976503992,0.5060353337669066,0.803896556396837
ENSMUSG00000026341,Actr3,17646.173877194524,0.10268677480402884,0.4150214979091542,0.7464625760591251
ENSMUSG00000034463,Scara3,17869.04330716061,0.0642450350399929,0.7341394201353497,0.9123928856399386
ENSMUSG00000021794,Glud1,17704.648570927962,-0.04702967558798771,0.411703837244793,0.7440410140776618
ENSMUSG00000029467,Atp2a2,17483.70950547707,-0.08806372997609647,0.43329007216989557,0.7575050078555762
ENSMUSG00000045817,Zfp36l2,17512.395349361363,-0.23336162506949465,0.06881807933077161,0.3926172173774628
ENSMUSG00000021270,Hsp90aa1,17299.968819075326,0.13356263492477502,0.3437897356933498,0.6934910411418542
ENSMUSG00000038274,Fau,17523.298570161245,0.17006023158935923,0.4092658059423221,0.7424031730997317
ENSMUSG00000020849,Ywhae,17259.311331857694,0.1866499043707024,0.07755629651040218,0.40754613196537604
ENSMUSG00000029086,Prom1,17773.603624405914,-0.5238869502904642,0.10559836957952859,0.4591307394424579
ENSMUSG00000026478,Lamc1,17426.978870844207,-0.12545587172665462,0.28136034411445365,0.6458043936070805
ENSMUSG00000069516,Lyz2,17240.851043008548,0.1953174614463803,0.36602679694447593,0.7105274204550527
ENSMUSG00000032366,Tpm1,17138.275562979437,0.2970788863900701,0.013185937243161486,0.21473203166633253
ENSMUSG00000064339,mt-Rnr2,17420.566322495604,0.33889136120834107,0.22022530511527827,0.5957544012794425
ENSMUSG00000038366,Lasp1,17371.40076363611,-0.08685883423720275,0.27517845134428764,0.6404601251497933
ENSMUSG00000025132,Arhgdia,17244.8913081433,0.16217451633878557,0.039098042590480615,0.32024079541050393
ENSMUSG00000027184,Caprin1,17191.323966225027,-0.05264591037490087,0.5816866038323197,0.8484309369472673
ENSMUSG00000019505,Ubb,17252.24437743302,0.0979585274743476,0.2054893017636935,0.5824421907187423
ENSMUSG00000069662,Marcks,17113.437111859985,0.06650852043877421,0.3804056398461243,0.7213454792221784
ENSMUSG00000030057,Cnbp,16871.028689442584,0.21819179352290627,0.10640840952235864,0.4607960320438946
ENSMUSG00000047139,Cd24a,16940.494040486563,-0.03613448318050305,0.6539426058066611,0.8795902945471994
ENSMUSG00000024359,Hspa9,16871.645582547844,0.04559599140059453,0.5831148649200395,0.8489668326072024
ENSMUSG00000001435,Col18a1,16690.233054196982,0.13689589874818356,0.44669452695499023,0.7671127969329912
ENSMUSG00000057841,Rpl32,16719.11569618611,-0.02372475086506189,0.855389797957104,0.9567288402067219
ENSMUSG00000031591,Asah1,16712.0413456137,-0.09792846929674494,0.14544485889722525,0.5175882876336395
ENSMUSG00000021218,Gdi2,16560.87015142327,0.13651461592231898,0.18377805965278848,0.5597707202235661
ENSMUSG00000000787,Ddx3x,16645.04086242522,-0.005807708353556193,0.95650246800929,0.9894840380221678
ENSMUSG00000049517,Rps23,16525.260148341964,0.13806446418869167,0.39951177919172276,0.7349357395980812
ENSMUSG00000063870,Chd4,16362.633035447476,-0.019723530586479215,0.8884015702592948,0.9671111440079152
ENSMUSG00000012405,Rpl15,16497.307485874568,0.07219570152710444,0.48976222603629305,0.79233620204019
ENSMUSG00000031503,Col4a2,16199.614532765125,0.17212082285517016,0.30542373652836097,0.6610844668396718
ENSMUSG00000032562,Gnai2,16332.473864890642,0.24450479426450944,0.0011959393164444328,0.0868782360339257
ENSMUSG00000030096,Slc6a6,16527.29763175658,-0.29434531991246593,0.006759259307302346,0.16765407678912347
ENSMUSG00000024991,Eif3a,16283.706143594316,0.010914583593674011,0.9229502835148146,0.9785989622734227
ENSMUSG00000049866,Arl4c,16354.862621897024,0.1339274294749247,0.3356477405319378,0.6870942034629285
ENSMUSG00000054889,Dsp,16624.59947451102,-0.5731270181146978,0.009398599510198438,0.19402911378842483
ENSMUSG00000078578,Ube2d3,16174.111058234106,0.1260731011174782,0.42388100283636865,0.7517284955306469
ENSMUSG00000038612,Mcl1,16280.56270305973,0.024728279533272557,0.7486046974070308,0.9188985969044181
ENSMUSG00000040249,Lrp1,16374.323148102509,0.04660791825701197,0.7381234345915486,0.9140398101375511
ENSMUSG00000023150,Ivns1abp,16481.819247409967,-0.2097086518337133,0.23557037466850494,0.6075518062472751
ENSMUSG00000022884,Eif4a2,16329.18342859501,-0.03389590720896815,0.8000727487977392,0.9358663407852685
ENSMUSG00000047215,Rpl9,16240.091762135222,0.134247565044792,0.26616079258241554,0.6328221160144936
ENSMUSG00000062070,Pgk1,16243.499628230036,0.13513375232158548,0.43139645477169364,0.7568618884141213
ENSMUSG00000051223,Bzw1,15934.799267546607,0.0817325337158494,0.606943523651553,0.8592891076380482
ENSMUSG00000028692,Akr1a1,15960.331639068629,0.15087791291698394,0.03614466758356004,0.30943970344465943
ENSMUSG00000025980,Hspd1,15701.074763305229,0.158140343955641,0.4168972293599401,0.7477942860406918
